full_id,osm_id,highway,name:trivia,name,name:processed,old_name:processed
w1488544936,1488544936,service,Ngõ 138 Ngõ Chợ Khâm Thiên - Văn Miếu - Quốc Tử Giám,Ngõ 138 Ngõ Chợ Khâm Thiên,Khâm Thiên,
w1488544937,1488544937,service,Hẻm 100/59 Ngõ Chợ Khâm Thiên - Văn Miếu - Quốc Tử Giám,Hẻm 100/59 Ngõ Chợ Khâm Thiên,Khâm Thiên,
w1488544938,1488544938,service,,,,
w1488544939,1488544939,service,Ngõ Hồ Cây Sữa - Văn Miếu - Quốc Tử Giám,Ngõ Hồ Cây Sữa,Hồ Cây Sữa,
w1488544940,1488544940,service,Ngách 25 Ngõ Tô Tiền - Văn Miếu - Quốc Tử Giám,Ngách 25 Ngõ Tô Tiền,Tô Tiền,
w1488544941,1488544941,service,,,,
w1488544942,1488544942,service,,,,
w1488544943,1488544943,service,Ngõ Hồ Dài - Văn Miếu - Quốc Tử Giám,Ngõ Hồ Dài,Hồ Dài,
w1488544944,1488544944,service,Ngách 15 Ngõ Tô Tiền - Văn Miếu - Quốc Tử Giám,Ngách 15 Ngõ Tô Tiền,Tô Tiền,
w1488544945,1488544945,service,,,,
w1488544946,1488544946,service,Ngõ 178 Ngõ Chợ Khâm Thiên - Văn Miếu - Quốc Tử Giám,Ngõ 178 Ngõ Chợ Khâm Thiên,Khâm Thiên,
w1488544947,1488544947,service,,,,
w1488544948,1488544948,service,,,,
w1488544949,1488544949,service,Hẻm 138/26 Ngõ Chợ Khâm Thiên - Văn Miếu - Quốc Tử Giám,Hẻm 138/26 Ngõ Chợ Khâm Thiên,Khâm Thiên,
w1488544950,1488544950,service,,,,
w1488544951,1488544951,service,Hẻm 100/59 Ngõ Chợ Khâm Thiên - Văn Miếu - Quốc Tử Giám,Hẻm 100/59 Ngõ Chợ Khâm Thiên,Khâm Thiên,
w1488544952,1488544952,service,,,,
w1488544953,1488544953,service,Hẻm 154/22 Ngõ Chợ Khâm Thiên - Văn Miếu - Quốc Tử Giám,Hẻm 154/22 Ngõ Chợ Khâm Thiên,Khâm Thiên,
w1488544954,1488544954,service,Hẻm 100/59 Ngõ Chợ Khâm Thiên - Văn Miếu - Quốc Tử Giám,Hẻm 100/59 Ngõ Chợ Khâm Thiên,Khâm Thiên,
w1488544955,1488544955,service,Hẻm 100/27 Ngõ Chợ Khâm Thiên - Văn Miếu - Quốc Tử Giám,Hẻm 100/27 Ngõ Chợ Khâm Thiên,Khâm Thiên,
w1488544956,1488544956,service,Hẻm 138/54 Ngõ Chợ Khâm Thiên - Văn Miếu - Quốc Tử Giám,Hẻm 138/54 Ngõ Chợ Khâm Thiên,Khâm Thiên,
w1488544957,1488544957,service,Ngõ Sân Quần - Văn Miếu - Quốc Tử Giám,Ngõ Sân Quần,Sân Quần,
w1488544958,1488544958,service,Hẻm 138/12 Ngõ Chợ Khâm Thiên - Văn Miếu - Quốc Tử Giám,Hẻm 138/12 Ngõ Chợ Khâm Thiên,Khâm Thiên,
w1488544959,1488544959,service,Ngõ Tô Tiền - Văn Miếu - Quốc Tử Giám,Ngõ Tô Tiền,Tô Tiền,
w1488544960,1488544960,service,Ngõ 178 Ngõ Chợ Khâm Thiên - Văn Miếu - Quốc Tử Giám,Ngõ 178 Ngõ Chợ Khâm Thiên,Khâm Thiên,
w1488544961,1488544961,service,Hẻm 138/40 Ngõ Chợ Khâm Thiên - Văn Miếu - Quốc Tử Giám,Hẻm 138/40 Ngõ Chợ Khâm Thiên,Khâm Thiên,
w1488544962,1488544962,service,,,,
w1488544963,1488544963,service,Hẻm 154/19 Ngõ Chợ Khâm Thiên - Văn Miếu - Quốc Tử Giám,Hẻm 154/19 Ngõ Chợ Khâm Thiên,Khâm Thiên,
w1488544964,1488544964,service,Hẻm 138/24 Ngõ Chợ Khâm Thiên - Văn Miếu - Quốc Tử Giám,Hẻm 138/24 Ngõ Chợ Khâm Thiên,Khâm Thiên,
w1488544965,1488544965,service,Ngách 66 Ngõ Khâm Đức - Văn Miếu - Quốc Tử Giám,Ngách 66 Ngõ Khâm Đức,Khâm Đức,
w1488544966,1488544966,service,Hẻm 138/60 Ngõ Chợ Khâm Thiên - Văn Miếu - Quốc Tử Giám,Hẻm 138/60 Ngõ Chợ Khâm Thiên,Khâm Thiên,
w1488544967,1488544967,service,,,,
w1488544968,1488544968,service,,,,
w1488544969,1488544969,service,Ngõ 73 Phố Khâm Thiên - Văn Miếu - Quốc Tử Giám,Ngõ 73 Phố Khâm Thiên,Khâm Thiên,
w1488544970,1488544970,residential,Ngõ Cống Trắng - Văn Miếu - Quốc Tử Giám,Ngõ Cống Trắng,Cống Trắng,
w1488615580,1488615580,service,,,,
w1488632400,1488632400,service,,,,
w1488632402,1488632402,service,,,,
w1488632403,1488632403,service,,,,
w1488632404,1488632404,service,,,,
w1488632405,1488632405,service,,,,
w1488632406,1488632406,service,,,,
w1488632407,1488632407,service,,,,
w1488632408,1488632408,service,,,,
w1488632409,1488632409,service,,,,
w1488632410,1488632410,service,,,,
w1488632411,1488632411,service,,,,
w1488632412,1488632412,service,,,,
w1488632413,1488632413,service,,,,
w1488632414,1488632414,service,,,,
w1488632415,1488632415,service,,,,
w1488632416,1488632416,service,,,,
w1488632417,1488632417,service,,,,
w1488632418,1488632418,service,,,,
w1488632419,1488632419,service,,,,
w1488632420,1488632420,service,,,,
w1488632421,1488632421,service,,,,
w1488632422,1488632422,service,,,,
w1488632423,1488632423,service,,,,
w1488632424,1488632424,service,,,,
w1488632425,1488632425,service,,,,
w1488633725,1488633725,service,Ngách 447/30 Đường Lạc Long Quân - Tây Hồ,Ngách 447/30 Đường Lạc Long Quân,Lạc Long Quân,
w1488633726,1488633726,service,Hẻm 1 Ngách 447/30 Đường Lạc Long Quân - Tây Hồ,Hẻm 1 Ngách 447/30 Đường Lạc Long Quân,Lạc Long Quân,
w1488889275,1488889275,service,,,,
w1488889276,1488889276,service,,,,
w1488889277,1488889277,service,,,,
w1488889278,1488889278,residential,Ngõ 5 Phố Sở Thượng - Hoàng Mai,Ngõ 5 Phố Sở Thượng,Sở Thượng,
w1488889281,1488889281,service,,,,
w1488889284,1488889284,service,,,,
w1488889285,1488889285,service,,,,
w1488889286,1488889286,service,,,,
w1488889287,1488889287,service,,,,
w1488889288,1488889288,service,,,,
w1488889289,1488889289,service,,,,
w1488889290,1488889290,service,,,,
w1488889291,1488889291,service,,,,
w1488889292,1488889292,service,,,,
w1488889293,1488889293,service,,,,
w1488889294,1488889294,service,,,,
w1488889295,1488889295,service,,,,
w1488889296,1488889296,service,,,,
w1488889297,1488889297,service,,,,
w1488889298,1488889298,service,,,,
w1488889299,1488889299,service,,,,
w1488889303,1488889303,service,,,,
w1488889304,1488889304,service,,,,
w1488889305,1488889305,service,,,,
w1488889306,1488889306,service,,,,
w1488889307,1488889307,service,,,,
w1488889308,1488889308,service,,,,
w1488889309,1488889309,service,,,,
w1488889310,1488889310,service,,,,
w1488889311,1488889311,service,,,,
w1488889312,1488889312,service,,,,
w1488889313,1488889313,service,,,,
w1488889314,1488889314,service,,,,
w1488889315,1488889315,service,,,,
w1488889316,1488889316,service,,,,
w1488889317,1488889317,service,,,,
w1488889318,1488889318,service,,,,
w1488889319,1488889319,service,,,,
w1488891316,1488891316,service,,,,
w1488891318,1488891318,service,,,,
w1488891319,1488891319,service,,,,
w1488891320,1488891320,service,,,,
w1488891321,1488891321,service,,,,
w1488891324,1488891324,service,,,,
w1488891325,1488891325,service,,,,
w1488891326,1488891326,service,,,,
w1488891327,1488891327,service,,,,
w1489002921,1489002921,service,,,,
w1489002922,1489002922,service,Ngõ 49 Phố Bùi Huy Bích - Hoàng Mai,Ngõ 49 Phố Bùi Huy Bích,Bùi Huy Bích,
w1489002923,1489002923,service,,,,
w1489002924,1489002924,service,,,,
w1489002925,1489002925,service,,,,
w1489002926,1489002926,service,,,,
w1489002927,1489002927,service,,,,
w1489002928,1489002928,service,,,,
w1489002929,1489002929,service,,,,
w1489002930,1489002930,service,,,,
w1489002931,1489002931,service,,,,
w1489002932,1489002932,service,,,,
w1489002933,1489002933,service,,,,
w1489002934,1489002934,service,,,,
w1489002935,1489002935,service,,,,
w1489002936,1489002936,residential,,,,
w1489002937,1489002937,service,Ngách 42/263 Phố Thịnh Liệt - Hoàng Mai,Ngách 42/263 Phố Thịnh Liệt,Thịnh Liệt,
w1489002938,1489002938,service,,,,
w1489002939,1489002939,service,,,,
w1489002940,1489002940,service,,,,
w1489002941,1489002941,service,,,,
w1489002942,1489002942,service,,,,
w1489002943,1489002943,service,,,,
w1489002944,1489002944,service,,,,
w1489002945,1489002945,service,,,,
w1489002946,1489002946,service,,,,
w1489002947,1489002947,service,,,,
w1489002948,1489002948,service,,,,
w1489002949,1489002949,service,,,,
w1489002950,1489002950,service,,,,
w1489002951,1489002951,service,,,,
w1489002952,1489002952,service,,,,
w1489002953,1489002953,service,,,,
w1489002954,1489002954,service,,,,
w1489002955,1489002955,service,,,,
w1489002956,1489002956,service,,,,
w1489002957,1489002957,service,,,,
w1489002958,1489002958,service,,,,
w1489002959,1489002959,service,,,,
w1489002960,1489002960,service,,,,
w1489002961,1489002961,service,,,,
w1489002962,1489002962,service,,,,
w1489002963,1489002963,service,,,,
w1489034623,1489034623,service,,,,
w1489034624,1489034624,service,,,,
w1489034625,1489034625,service,,,,
w1489034626,1489034626,service,Ngách 141/198 Phố Giáp Nhị - Hoàng Mai,Ngách 141/198 Phố Giáp Nhị,Giáp Nhị,
w1489034627,1489034627,service,,,,
w1489034628,1489034628,service,Hẻm 42/197/53 Phố Thịnh Liệt - Hoàng Mai,Hẻm 42/197/53 Phố Thịnh Liệt,Thịnh Liệt,
w1489034629,1489034629,service,,,,
w1489034630,1489034630,service,,,,
w1489034631,1489034631,service,,,,
w1489034632,1489034632,service,,,,
w1489034633,1489034633,service,,,,
w1489034634,1489034634,service,,,,
w1489038340,1489038340,service,,,,
w1489038515,1489038515,residential,,,,
w1489038995,1489038995,service,Ngõ 32 Đường Bưởi - Giảng Võ,Ngõ 32 Đường Bưởi,Bưởi,
w1489038996,1489038996,service,Ngõ 32 Đường Bưởi - Giảng Võ,Ngõ 32 Đường Bưởi,Bưởi,
w1489433522,1489433522,service,,,,
w1489475679,1489475679,service,,Đường Cổng Phụ Học Viện Ngoại Giao,Other,
w1489540221,1489540221,construction,,Quốc Lộ 6 Mở Rộng (Ba La - Xuân Mai),Other,
w1489540222,1489540222,construction,,Quốc Lộ 6 Mở Rộng (Ba La - Xuân Mai),Other,
w1489540223,1489540223,construction,,Quốc Lộ 6 Mở Rộng (Ba La - Xuân Mai),Other,
w1489540224,1489540224,construction,,Quốc Lộ 6 Mở Rộng (Ba La - Xuân Mai),Other,
w1489540225,1489540225,construction,,,,
w1489540226,1489540226,construction,,,,
w1489540227,1489540227,construction,,,,
w1489540228,1489540228,construction,,,,
w1489540229,1489540229,construction,,Quốc Lộ 6 Mở Rộng (Ba La - Xuân Mai),Other,
w1489540230,1489540230,construction,,,,
w1489540231,1489540231,construction,,,,
w1489635519,1489635519,service,,,,
w1489635520,1489635520,service,Ngách 42/45 Phố Thịnh Liệt - Hoàng Mai,Ngách 42/45 Phố Thịnh Liệt,Thịnh Liệt,
w1489635521,1489635521,service,,,,
w1489635522,1489635522,service,Ngách 88/61 Phố Giáp Nhị - Hoàng Mai,Ngách 88/61 Phố Giáp Nhị,Giáp Nhị,
w1489635523,1489635523,service,Hẻm 88/61/42 Phố Giáp Nhị - Hoàng Mai,Hẻm 88/61/42 Phố Giáp Nhị,Giáp Nhị,
w1489635524,1489635524,service,,,,
w1489635525,1489635525,service,,,,
w1489635527,1489635527,service,Ngõ 1267 Đường Giải Phóng - Hoàng Mai,Ngõ 1267 Đường Giải Phóng,Giải Phóng,
w1489635528,1489635528,residential,Ngõ 1267 Đường Giải Phóng - Hoàng Mai,Ngõ 1267 Đường Giải Phóng,Giải Phóng,
w1489635532,1489635532,service,,,,
w1489635535,1489635535,service,,,,
w1489635536,1489635536,service,,,,
w1489635537,1489635537,service,,,,
w1489635538,1489635538,service,Ngách 1197/22 Đường Giải Phóng - Hoàng Mai,Ngách 1197/22 Đường Giải Phóng,Giải Phóng,
w1489635539,1489635539,service,Ngách 1197/8 Đường Giải Phóng - Hoàng Mai,Ngách 1197/8 Đường Giải Phóng,Giải Phóng,
w1489635542,1489635542,service,,,,
w1489635543,1489635543,service,,,,
w1489635544,1489635544,service,,,,
w1489635545,1489635545,service,,,,
w1489635546,1489635546,service,,,,
w1489635547,1489635547,service,,,,
w1489635548,1489635548,service,,,,
w1489635549,1489635549,service,,,,
w1489635550,1489635550,service,,,,
w1489635551,1489635551,service,,,,
w1489635552,1489635552,service,,,,
w1489635553,1489635553,service,,,,
w1489635554,1489635554,service,,,,
w1489635555,1489635555,service,,,,
w1489635556,1489635556,service,,,,
w1489635557,1489635557,service,,,,
w1489635558,1489635558,service,,,,
w1489635559,1489635559,service,,,,
w1489635560,1489635560,service,,,,
w1489635561,1489635561,service,,,,
w1489635562,1489635562,service,,,,
w1489635563,1489635563,service,,,,
w1489635564,1489635564,service,,,,
w1489635565,1489635565,service,,,,
w1489635566,1489635566,service,,,,
w1489635567,1489635567,service,,,,
w1489635568,1489635568,service,,,,
w1489635569,1489635569,service,,,,
w1489635570,1489635570,service,,,,
w1489635571,1489635571,service,,,,
w1489635572,1489635572,service,,,,
w1489635573,1489635573,service,,,,
w1489635574,1489635574,service,,,,
w1489635575,1489635575,service,,,,
w1489635576,1489635576,service,,,,
w1489635577,1489635577,service,,,,
w1489635578,1489635578,service,,,,
w1489635579,1489635579,service,,,,
w1489635580,1489635580,service,,,,
w1489635581,1489635581,service,,,,
w1489635582,1489635582,service,,,,
w1489635583,1489635583,service,,,,
w1489635584,1489635584,service,,,,
w1489635585,1489635585,service,,,,
w1489635586,1489635586,service,,,,
w1489635587,1489635587,service,,,,
w1489635588,1489635588,service,,,,
w1489635589,1489635589,service,,,,
w1489635590,1489635590,service,,,,
w1489635591,1489635591,service,,,,
w1489635592,1489635592,service,,,,
w1489635593,1489635593,service,,,,
w1489635594,1489635594,service,,,,
w1489635595,1489635595,service,,,,
w1489635596,1489635596,service,,,,
w1489635597,1489635597,service,,,,
w1489635600,1489635600,service,,,,
w1489635601,1489635601,service,,,,
w1489635602,1489635602,service,,,,
w1489635603,1489635603,service,,,,
w1489635604,1489635604,service,,,,
w1489794551,1489794551,service,Ngách 74/79 Đường Hữu Hưng - Tây Mỗ,Ngách 74/79 Đường Hữu Hưng,Hữu Hưng,
w1489794552,1489794552,service,,,,
w1489794553,1489794553,service,Ngách 74/54 Đường Hữu Hưng - Tây Mỗ,Ngách 74/54 Đường Hữu Hưng,Hữu Hưng,
w1489809065,1489809065,service,,,,
w1489809066,1489809066,service,,,,
w1489809067,1489809067,service,,,,
w1489809068,1489809068,service,,,,
w1489809069,1489809069,service,,,,
w1489809070,1489809070,service,,,,
w1489809071,1489809071,service,,,,
w1489809074,1489809074,service,,,,
w1489809075,1489809075,service,,,,
w1490058727,1490058727,service,,,,
w1490058729,1490058729,service,,,,
w1490058730,1490058730,service,,,,
w1490058731,1490058731,service,Ngõ 515 Đường Trương Định - Hoàng Mai,Ngõ 515 Đường Trương Định,Trương Công Định,
w1490065638,1490065638,service,,,,
w1490065643,1490065643,service,Ngõ 20 Phố Hưng Thịnh - Yên Sở,Ngõ 20 Phố Hưng Thịnh,Hưng Thịnh,
w1490065644,1490065644,service,,,,
w1490065645,1490065645,service,,,,
w1490065647,1490065647,service,,,,
w1490161668,1490161668,service,Ngõ 81 Đường Võ Chí Công - Nghĩa Đô,Ngõ 81 Đường Võ Chí Công,Võ Chí Công,
w1490260830,1490260830,primary,Đường Nguyễn Gia Bồng - Bồ Đề,Đường Nguyễn Gia Bồng,Nguyễn Gia Bồng,
w1490260831,1490260831,primary,Đường Ngọc Thuỵ - Bồ Đề,Đường Ngọc Thuỵ,Ngọc Thuỵ,
w1490260832,1490260832,secondary_link,,,,
w1490260834,1490260834,primary_link,,,,
w1490260835,1490260835,primary_link,,,,
w1490260836,1490260836,primary_link,,,,
w1490260837,1490260837,primary_link,,,,
w1490483327,1490483327,service,,,,
w1490505014,1490505014,service,Ngách 638/1 Đường Ngô Gia Tự - Việt Hưng,Ngách 638/1 Đường Ngô Gia Tự,Ngô Gia Tự,
w1490590640,1490590640,tertiary,Phố Trần Đại Nghĩa - Tương Mai,Phố Trần Đại Nghĩa,Trần Đại Nghĩa,
w1490590641,1490590641,tertiary,Phố Trần Đại Nghĩa - Tương Mai,Phố Trần Đại Nghĩa,Trần Đại Nghĩa,
w1490606359,1490606359,service,Ngõ 32 Phố Cát Linh - Ô Chợ Dừa,Ngõ 32 Phố Cát Linh,Cát Linh,
w1490614174,1490614174,service,Ngõ 43 Phố Vạn Kiếp - Hồng Hà,Ngõ 43 Phố Vạn Kiếp,Vạn Kiếp,
w1490884969,1490884969,residential,Ngõ 89 Đường Lạc Long Quân - Tây Hồ,Ngõ 89 Đường Lạc Long Quân,Lạc Long Quân,
w1490919181,1490919181,service,,,,
w1490987123,1490987123,primary_link,,,,
w1490987124,1490987124,service,,,,
w1490987131,1490987131,residential,"Đường Ven Hồ Linh Đàm - Hoàng Liệt, Định Công",Đường Ven Hồ Linh Đàm,Linh Đàm,
w1490993001,1490993001,residential,,,,
w1490993004,1490993004,service,,,,
w1490993005,1490993005,service,,,,
w1490993006,1490993006,service,,,,
w1490993008,1490993008,residential,,,,
w1490993009,1490993009,residential,,,,
w1490993010,1490993010,service,,,,
w1490993011,1490993011,service,,,,
w1490993012,1490993012,service,Ngách 2/69 Phố Hoàng Liệt - Hoàng Liệt,Ngách 2/69 Phố Hoàng Liệt,Hoàng Liệt,
w1490993013,1490993013,service,,,,
w1490993014,1490993014,service,,,,
w1490993015,1490993015,service,,,,
w1491030370,1491030370,service,Ngách 437/11 Đường Đại Mỗ - Tây Mỗ,Ngách 437/11 Đường Đại Mỗ,Đại Mỗ,
w1491030371,1491030371,service,,,,
w1491030372,1491030372,service,Hẻm 437/11/2 Đường Đại Mỗ - Tây Mỗ,Hẻm 437/11/2 Đường Đại Mỗ,Đại Mỗ,
w1491030373,1491030373,service,Ngách 437/7 Đường Đại Mỗ - Tây Mỗ,Ngách 437/7 Đường Đại Mỗ,Đại Mỗ,
w1491155161,1491155161,service,,,,
w1491155162,1491155162,service,,,,
w1491155163,1491155163,service,,,,
w1491155164,1491155164,service,,,,
w1491155165,1491155165,service,,,,
w1491155166,1491155166,service,Ngách 33/52 Phố Nguyễn An Ninh - Tương Mai,Ngách 33/52 Phố Nguyễn An Ninh,Nguyễn An Ninh,
w1491155168,1491155168,service,,,,
w1491155169,1491155169,service,,,,
w1491155170,1491155170,service,,,,
w1491155176,1491155176,service,,,,
w1491165439,1491165439,residential,Ngách 9/30 Phố Minh Khai - Bạch Mai,Ngách 9/30 Phố Minh Khai,Minh Khai,
w1491165440,1491165440,service,,,,
w1491165441,1491165441,service,Ngõ 9 Phố Minh Khai - Bạch Mai,Ngõ 9 Phố Minh Khai,Minh Khai,
w1491165443,1491165443,service,,,,
w1491165444,1491165444,service,,,,
w1491165445,1491165445,service,,,,
w1491165446,1491165446,service,,,,
w1491165448,1491165448,service,,,,
w1491242161,1491242161,residential,Ngách 162/34A Phố Đông Thiên - Vĩnh Hưng,Ngách 162/34A Phố Đông Thiên,Đông Thiên,
w1491242162,1491242162,residential,Ngách 140/30 Phố Đông Thiên - Vĩnh Hưng,Ngách 140/30 Phố Đông Thiên,Đông Thiên,
w1491242163,1491242163,residential,Ngách 162/34A Phố Đông Thiên - Vĩnh Hưng,Ngách 162/34A Phố Đông Thiên,Đông Thiên,
w1491242164,1491242164,residential,,,,
w1491242165,1491242165,service,Ngách 140/30 Phố Đông Thiên - Vĩnh Hưng,Ngách 140/30 Phố Đông Thiên,Đông Thiên,
w1491242166,1491242166,service,,,,
w1491242167,1491242167,service,,,,
w1491242168,1491242168,service,,,,
w1491242169,1491242169,service,Ngách 162/23 Phố Đông Thiên - Vĩnh Hưng,Ngách 162/23 Phố Đông Thiên,Đông Thiên,
w1491242170,1491242170,service,Hẻm 162/23/1 Phố Đông Thiên - Vĩnh Hưng,Hẻm 162/23/1 Phố Đông Thiên,Đông Thiên,
w1491242171,1491242171,service,Hẻm 162/23/1 Phố Đông Thiên - Vĩnh Hưng,Hẻm 162/23/1 Phố Đông Thiên,Đông Thiên,
w1491248114,1491248114,service,,,,
w1491248115,1491248115,service,,,,
w1491248116,1491248116,service,,,,
w1491248117,1491248117,service,,,,
w1491248118,1491248118,residential,Ngõ 281 Phố Vĩnh Hưng - Vĩnh Hưng,Ngõ 281 Phố Vĩnh Hưng,Vĩnh Hưng,
w1491248119,1491248119,service,,,,
w1491248120,1491248120,service,Ngách 281/20 Phố Vĩnh Hưng - Vĩnh Hưng,Ngách 281/20 Phố Vĩnh Hưng,Vĩnh Hưng,
w1491248121,1491248121,service,Ngách 281/25 Phố Vĩnh Hưng - Vĩnh Hưng,Ngách 281/25 Phố Vĩnh Hưng,Vĩnh Hưng,
w1491249352,1491249352,service,Ngách 409/53 Phố Kim Mã - Giảng Võ,Ngách 409/53 Phố Kim Mã,Kim Mã,
w1491249353,1491249353,service,Hẻm 409/53/2 Phố Kim Mã - Giảng Võ,Hẻm 409/53/2 Phố Kim Mã,Kim Mã,
w1491249354,1491249354,service,,,,
w1491249355,1491249355,service,,,,
w1491251788,1491251788,service,,,,
w1491251789,1491251789,service,,,,
w1491251790,1491251790,service,,,,
w1491251791,1491251791,service,,,,
w1491253265,1491253265,service,Ngõ 142 Phố Nguyễn Đình Hoàn - Nghĩa Đô,Ngõ 142 Phố Nguyễn Đình Hoàn,Nguyễn Đình Hoàn,
w1491390766,1491390766,service,Ngách 90/16 Phố Chính Kinh - Thanh Xuân,Ngách 90/16 Phố Chính Kinh,Chính Kinh,
w1491390767,1491390767,service,,,,
w1491489724,1491489724,construction,,Đường Vành Đai 2.5,Other,
w1491489726,1491489726,construction,,Đường Vành Đai 2.5,Other,
w1491506575,1491506575,primary_link,,,,
w1491520748,1491520748,service,,,,
w1491520749,1491520749,service,,,,
